Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Day-of-Week,Day-Ahead-LMP-price
7/29/2021,8:51:00 PM,72 °F,67 °F,84 %,S,16 mph,23 mph,29.53 in,0.0 in,Light Drizzle,5,35.07
7/29/2021,9:51:00 PM,71 °F,68 °F,90 %,S,13 mph,0 mph,29.52 in,0.1 in,Cloudy,5,32.84
7/29/2021,10:51:00 PM,71 °F,67 °F,87 %,S,10 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy,5,31.04
7/29/2021,11:51:00 PM,71 °F,68 °F,90 %,S,7 mph,0 mph,29.51 in,0.0 in,Cloudy,5,33.07
7/30/2021,12:51:00 AM,71 °F,67 °F,87 %,SSW,6 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy,6,34.89
7/30/2021,1:51:00 AM,70 °F,67 °F,90 %,NW,3 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy,6,31.96
7/30/2021,2:51:00 AM,68 °F,64 °F,87 %,NNW,7 mph,0 mph,29.48 in,0.0 in,Partly Cloudy,6,32.18
7/30/2021,3:51:00 AM,66 °F,63 °F,90 %,WNW,7 mph,0 mph,29.48 in,0.0 in,Fair,6,29.58
7/30/2021,4:51:00 AM,67 °F,63 °F,87 %,NW,6 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy,6,29.61
7/30/2021,5:51:00 AM,67 °F,61 °F,81 %,NNW,6 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy,6,30.59
7/30/2021,6:51:00 AM,67 °F,61 °F,81 %,W,6 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy,6,31.93
7/30/2021,7:51:00 AM,71 °F,61 °F,70 %,VAR,3 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy,6,33.93
7/30/2021,8:51:00 AM,72 °F,61 °F,68 %,SSW,9 mph,0 mph,29.53 in,0.0 in,Mostly Cloudy,6,37.88
7/30/2021,9:51:00 AM,76 °F,62 °F,62 %,WNW,13 mph,23 mph,29.53 in,0.0 in,Partly Cloudy,6,38.39
7/30/2021,10:51:00 AM,78 °F,60 °F,54 %,WNW,14 mph,22 mph,29.54 in,0.0 in,Fair,6,36.09
7/30/2021,11:51:00 AM,80 °F,58 °F,47 %,NW,20 mph,31 mph,29.55 in,0.0 in,Fair,6,34.05
7/30/2021,12:51:00 PM,81 °F,56 °F,42 %,NW,17 mph,28 mph,29.55 in,0.0 in,Partly Cloudy,6,38.68
7/30/2021,1:51:00 PM,81 °F,55 °F,41 %,NNW,18 mph,28 mph,29.55 in,0.0 in,Partly Cloudy,6,38.9
7/30/2021,2:51:00 PM,82 °F,54 °F,38 %,NW,21 mph,26 mph,29.57 in,0.0 in,Fair / Windy,6,40.88
7/30/2021,3:51:00 PM,81 °F,50 °F,34 %,WNW,18 mph,37 mph,29.57 in,0.0 in,Fair,6,41.59
7/30/2021,4:51:00 PM,78 °F,47 °F,33 %,NW,20 mph,30 mph,29.59 in,0.0 in,Fair,6,43.59
7/30/2021,5:51:00 PM,77 °F,48 °F,36 %,NW,20 mph,25 mph,29.61 in,0.0 in,Fair,6,46.01
7/30/2021,6:51:00 PM,74 °F,49 °F,41 %,WNW,15 mph,0 mph,29.63 in,0.0 in,Fair,6,41.57
7/30/2021,7:51:00 PM,71 °F,50 °F,47 %,NW,12 mph,0 mph,29.66 in,0.0 in,Fair,6,34.95
7/30/2021,8:51:00 PM,67 °F,50 °F,54 %,WNW,10 mph,0 mph,29.68 in,0.0 in,Fair,6,33.18
7/30/2021,9:51:00 PM,66 °F,50 °F,56 %,WNW,9 mph,0 mph,29.72 in,0.0 in,Fair,6,30.15
7/30/2021,10:51:00 PM,64 °F,49 °F,58 %,WNW,13 mph,0 mph,29.74 in,0.0 in,Fair,6,30.14
7/30/2021,11:51:00 PM,63 °F,49 °F,60 %,WNW,13 mph,21 mph,29.75 in,0.0 in,Fair,6,30.08
7/31/2021,12:51:00 AM,60 °F,49 °F,67 %,NW,7 mph,0 mph,29.76 in,0.0 in,Fair,7,26.84
7/31/2021,1:51:00 AM,58 °F,49 °F,72 %,WNW,7 mph,0 mph,29.76 in,0.0 in,Fair,7,25.48
7/31/2021,2:51:00 AM,56 °F,48 °F,75 %,WNW,7 mph,0 mph,29.76 in,0.0 in,Fair,7,25.34
7/31/2021,3:51:00 AM,55 °F,48 °F,77 %,WNW,5 mph,0 mph,29.75 in,0.0 in,Fair,7,25.48
7/31/2021,4:51:00 AM,54 °F,48 °F,80 %,WSW,6 mph,0 mph,29.75 in,0.0 in,Fair,7,25.07
7/31/2021,5:51:00 AM,53 °F,48 °F,83 %,W,5 mph,0 mph,29.76 in,0.0 in,Fair,7,24.73
7/31/2021,6:51:00 AM,58 °F,49 °F,72 %,WSW,3 mph,0 mph,29.78 in,0.0 in,Fair,7,23.76
7/31/2021,7:51:00 AM,61 °F,48 °F,62 %,WSW,3 mph,0 mph,29.79 in,0.0 in,Fair,7,24.98
7/31/2021,8:51:00 AM,64 °F,49 °F,58 %,VAR,5 mph,0 mph,29.79 in,0.0 in,Fair,7,25.97
7/31/2021,9:51:00 AM,67 °F,46 °F,47 %,NW,13 mph,0 mph,29.79 in,0.0 in,Fair,7,25.84
7/31/2021,10:51:00 AM,69 °F,47 °F,45 %,NW,8 mph,0 mph,29.78 in,0.0 in,Fair,7,25.73
7/31/2021,11:51:00 AM,71 °F,48 °F,44 %,W,10 mph,0 mph,29.78 in,0.0 in,Fair,7,26.03
7/31/2021,12:51:00 PM,72 °F,47 °F,41 %,VAR,3 mph,0 mph,29.77 in,0.0 in,Partly Cloudy,7,27.86
7/31/2021,1:51:00 PM,74 °F,47 °F,38 %,N,6 mph,0 mph,29.75 in,0.0 in,Fair,7,29.29
7/31/2021,2:51:00 PM,75 °F,47 °F,37 %,VAR,5 mph,0 mph,29.74 in,0.0 in,Partly Cloudy,7,28.42
7/31/2021,3:51:00 PM,76 °F,49 °F,38 %,WNW,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy,7,29.79
7/31/2021,4:51:00 PM,76 °F,46 °F,35 %,W,14 mph,17 mph,29.75 in,0.0 in,Partly Cloudy,7,32.73
7/31/2021,5:51:00 PM,75 °F,47 °F,37 %,WNW,10 mph,0 mph,29.74 in,0.0 in,Fair,7,39.71
7/31/2021,6:51:00 PM,72 °F,47 °F,41 %,NW,6 mph,0 mph,29.74 in,0.0 in,Fair,7,44.12
7/31/2021,7:51:00 PM,69 °F,51 °F,53 %,WNW,3 mph,0 mph,29.75 in,0.0 in,Fair,7,37.49
7/31/2021,8:51:00 PM,65 °F,52 °F,63 %,NW,3 mph,0 mph,29.76 in,0.0 in,Fair,7,34.63
7/31/2021,9:51:00 PM,60 °F,53 °F,78 %,CALM,0 mph,0 mph,29.77 in,0.0 in,Fair,7,29.34
7/31/2021,10:51:00 PM,59 °F,53 °F,81 %,W,5 mph,0 mph,29.76 in,0.0 in,Fair,7,30.73
7/31/2021,11:51:00 PM,60 °F,52 °F,75 %,W,6 mph,0 mph,29.76 in,0.0 in,Fair,7,26.96
8/1/2021,12:51:00 AM,60 °F,49 °F,67 %,NW,7 mph,0 mph,29.76 in,0.0 in,Fair,1,29.56
8/1/2021,1:51:00 AM,58 °F,49 °F,72 %,WNW,7 mph,0 mph,29.76 in,0.0 in,Fair,1,24.75
8/1/2021,2:51:00 AM,56 °F,48 °F,75 %,WNW,7 mph,0 mph,29.76 in,0.0 in,Fair,1,24.86
8/1/2021,3:51:00 AM,55 °F,48 °F,77 %,WNW,5 mph,0 mph,29.75 in,0.0 in,Fair,1,23.5
8/1/2021,4:51:00 AM,54 °F,48 °F,80 %,WSW,6 mph,0 mph,29.75 in,0.0 in,Fair,1,23.29
8/1/2021,5:51:00 AM,53 °F,48 °F,83 %,W,5 mph,0 mph,29.76 in,0.0 in,Fair,1,23.09
8/1/2021,6:51:00 AM,58 °F,49 °F,72 %,WSW,3 mph,0 mph,29.78 in,0.0 in,Fair,1,23.85
8/1/2021,7:51:00 AM,61 °F,48 °F,62 %,WSW,3 mph,0 mph,29.79 in,0.0 in,Fair,1,24.62
8/1/2021,8:51:00 AM,64 °F,49 °F,58 %,VAR,5 mph,0 mph,29.79 in,0.0 in,Fair,1,26.52
8/1/2021,9:51:00 AM,67 °F,46 °F,47 %,NW,13 mph,0 mph,29.79 in,0.0 in,Fair,1,28.98
8/1/2021,10:51:00 AM,69 °F,47 °F,45 %,NW,8 mph,0 mph,29.78 in,0.0 in,Fair,1,31.38
8/1/2021,11:51:00 AM,71 °F,48 °F,44 %,W,10 mph,0 mph,29.78 in,0.0 in,Fair,1,37.13
8/1/2021,12:51:00 PM,72 °F,47 °F,41 %,VAR,3 mph,0 mph,29.77 in,0.0 in,Partly Cloudy,1,32.24
8/1/2021,1:51:00 PM,74 °F,47 °F,38 %,N,6 mph,0 mph,29.75 in,0.0 in,Fair,1,38.03
8/1/2021,2:51:00 PM,75 °F,47 °F,37 %,VAR,5 mph,0 mph,29.74 in,0.0 in,Partly Cloudy,1,33.32
8/1/2021,3:51:00 PM,76 °F,49 °F,38 %,WNW,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy,1,37.61
8/1/2021,4:51:00 PM,76 °F,46 °F,35 %,W,14 mph,17 mph,29.75 in,0.0 in,Partly Cloudy,1,39.06
8/1/2021,5:51:00 PM,75 °F,47 °F,37 %,WNW,10 mph,0 mph,29.74 in,0.0 in,Fair,1,48.47
8/1/2021,6:51:00 PM,72 °F,47 °F,41 %,NW,6 mph,0 mph,29.74 in,0.0 in,Fair,1,45.52
8/1/2021,7:51:00 PM,69 °F,51 °F,53 %,WNW,3 mph,0 mph,29.75 in,0.0 in,Fair,1,41.58
8/1/2021,8:51:00 PM,65 °F,52 °F,63 %,NW,3 mph,0 mph,29.76 in,0.0 in,Fair,1,42.22
8/1/2021,9:51:00 PM,60 °F,53 °F,78 %,CALM,0 mph,0 mph,29.77 in,0.0 in,Fair,1,33.45
8/1/2021,10:51:00 PM,59 °F,53 °F,81 %,W,5 mph,0 mph,29.76 in,0.0 in,Fair,1,31.66
8/1/2021,11:51:00 PM,60 °F,52 °F,75 %,W,6 mph,0 mph,29.76 in,0.0 in,Fair,1,30.56
8/2/2021,12:51:00 AM,64 °F,62 °F,93 %,N,3 mph,0 mph,29.65 in,0.0 in,Mostly Cloudy,2,32.47
8/2/2021,1:51:00 AM,65 °F,62 °F,90 %,CALM,0 mph,0 mph,29.65 in,0.0 in,Mostly Cloudy,2,31.71
8/2/2021,2:51:00 AM,65 °F,62 °F,90 %,CALM,0 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy,2,29.15
8/2/2021,3:51:00 AM,65 °F,62 °F,90 %,S,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy,2,28.68
8/2/2021,4:51:00 AM,64 °F,61 °F,90 %,S,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy,2,28.93
8/2/2021,5:51:00 AM,62 °F,60 °F,93 %,NW,3 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,2,30.12
8/2/2021,6:51:00 AM,64 °F,59 °F,84 %,NW,6 mph,0 mph,29.67 in,0.0 in,Fair,2,31.59
8/2/2021,7:51:00 AM,67 °F,59 °F,76 %,WNW,7 mph,0 mph,29.68 in,0.0 in,Fair,2,34.89
8/2/2021,8:51:00 AM,70 °F,59 °F,68 %,NW,9 mph,0 mph,29.69 in,0.0 in,Fair,2,39.29
8/2/2021,9:51:00 AM,71 °F,59 °F,66 %,N,9 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,2,36.16
8/2/2021,10:51:00 AM,73 °F,58 °F,59 %,NW,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,2,33.12
8/2/2021,11:51:00 AM,76 °F,57 °F,52 %,NW,12 mph,22 mph,29.72 in,0.0 in,Mostly Cloudy,2,34.44
8/2/2021,12:51:00 PM,75 °F,56 °F,51 %,NW,9 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,2,34.46
8/2/2021,1:51:00 PM,80 °F,58 °F,47 %,NW,13 mph,21 mph,29.73 in,0.0 in,Mostly Cloudy,2,37.57
8/2/2021,2:51:00 PM,80 °F,56 °F,43 %,NW,16 mph,22 mph,29.73 in,0.0 in,Partly Cloudy,2,38.33
8/2/2021,3:51:00 PM,79 °F,54 °F,42 %,N,13 mph,0 mph,29.74 in,0.0 in,Fair,2,42.17
8/2/2021,4:51:00 PM,80 °F,55 °F,42 %,NNW,8 mph,17 mph,29.76 in,0.0 in,Fair,2,44.59
8/2/2021,5:51:00 PM,79 °F,55 °F,44 %,NW,13 mph,0 mph,29.78 in,0.0 in,Fair,2,47.34
8/2/2021,6:51:00 PM,77 °F,56 °F,48 %,NW,8 mph,0 mph,29.79 in,0.0 in,Fair,2,44.27
8/2/2021,7:51:00 PM,73 °F,57 °F,57 %,WNW,5 mph,0 mph,29.81 in,0.0 in,Fair,2,42.23
8/2/2021,8:51:00 PM,68 °F,58 °F,70 %,WNW,3 mph,0 mph,29.83 in,0.0 in,Fair,2,38.67
8/2/2021,9:51:00 PM,68 °F,55 °F,63 %,WNW,5 mph,0 mph,29.85 in,0.0 in,Fair,2,34.63
8/2/2021,10:51:00 PM,63 °F,55 °F,75 %,WNW,3 mph,0 mph,29.87 in,0.0 in,Fair,2,35.29
8/2/2021,11:51:00 PM,62 °F,54 °F,75 %,W,3 mph,0 mph,29.88 in,0.0 in,Fair,2,32.27
8/3/2021,12:51:00 AM,64 °F,62 °F,93 %,N,3 mph,0 mph,29.65 in,0.0 in,Mostly Cloudy,3,28.16
8/3/2021,1:51:00 AM,65 °F,62 °F,90 %,CALM,0 mph,0 mph,29.65 in,0.0 in,Mostly Cloudy,3,25.92
8/3/2021,2:51:00 AM,65 °F,62 °F,90 %,CALM,0 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy,3,23.89
8/3/2021,3:51:00 AM,65 °F,62 °F,90 %,S,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy,3,23.16
8/3/2021,4:51:00 AM,64 °F,61 °F,90 %,S,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy,3,22.85
8/3/2021,5:51:00 AM,62 °F,60 °F,93 %,NW,3 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,3,24.88
8/3/2021,6:51:00 AM,64 °F,59 °F,84 %,NW,6 mph,0 mph,29.67 in,0.0 in,Fair,3,28.56
8/3/2021,7:51:00 AM,67 °F,59 °F,76 %,WNW,7 mph,0 mph,29.68 in,0.0 in,Fair,3,30.3
8/3/2021,8:51:00 AM,70 °F,59 °F,68 %,NW,9 mph,0 mph,29.69 in,0.0 in,Fair,3,32.11
8/3/2021,9:51:00 AM,71 °F,59 °F,66 %,N,9 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,3,33.66
8/3/2021,10:51:00 AM,73 °F,58 °F,59 %,NW,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,3,30.49
8/3/2021,11:51:00 AM,76 °F,57 °F,52 %,NW,12 mph,22 mph,29.72 in,0.0 in,Mostly Cloudy,3,31.28
8/3/2021,12:51:00 PM,75 °F,56 °F,51 %,NW,9 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,3,32.35
8/3/2021,1:51:00 PM,80 °F,58 °F,47 %,NW,13 mph,21 mph,29.73 in,0.0 in,Mostly Cloudy,3,33.63
8/3/2021,2:51:00 PM,80 °F,56 °F,43 %,NW,16 mph,22 mph,29.73 in,0.0 in,Partly Cloudy,3,34.77
8/3/2021,3:51:00 PM,79 °F,54 °F,42 %,N,13 mph,0 mph,29.74 in,0.0 in,Fair,3,38.86
8/3/2021,4:51:00 PM,80 °F,55 °F,42 %,NNW,8 mph,17 mph,29.76 in,0.0 in,Fair,3,42.99
8/3/2021,5:51:00 PM,79 °F,55 °F,44 %,NW,13 mph,0 mph,29.78 in,0.0 in,Fair,3,45.39
8/3/2021,6:51:00 PM,77 °F,56 °F,48 %,NW,8 mph,0 mph,29.79 in,0.0 in,Fair,3,42.94
8/3/2021,7:51:00 PM,73 °F,57 °F,57 %,WNW,5 mph,0 mph,29.81 in,0.0 in,Fair,3,39.01
8/3/2021,8:51:00 PM,68 °F,58 °F,70 %,WNW,3 mph,0 mph,29.83 in,0.0 in,Fair,3,36.37
8/3/2021,9:51:00 PM,68 °F,55 °F,63 %,WNW,5 mph,0 mph,29.85 in,0.0 in,Fair,3,31.26
8/3/2021,10:51:00 PM,63 °F,55 °F,75 %,WNW,3 mph,0 mph,29.87 in,0.0 in,Fair,3,30.2
8/3/2021,11:51:00 PM,62 °F,54 °F,75 %,W,3 mph,0 mph,29.88 in,0.0 in,Fair,3,31.89
8/4/2021,12:51:00 AM,63 °F,57 °F,81 %,WNW,3 mph,0 mph,29.91 in,0.0 in,Cloudy,4,32.86
8/4/2021,1:51:00 AM,61 °F,57 °F,87 %,CALM,0 mph,0 mph,29.91 in,0.0 in,Cloudy,4,28.53
8/4/2021,2:51:00 AM,59 °F,56 °F,90 %,WNW,3 mph,0 mph,29.91 in,0.0 in,Cloudy,4,28.22
8/4/2021,3:51:00 AM,60 °F,57 °F,90 %,CALM,0 mph,0 mph,29.91 in,0.0 in,Cloudy,4,27.8
8/4/2021,4:51:00 AM,59 °F,55 °F,87 %,WNW,3 mph,0 mph,29.92 in,0.0 in,Cloudy,4,28.37
8/4/2021,5:51:00 AM,59 °F,56 °F,90 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Cloudy,4,28.68
8/4/2021,6:51:00 AM,60 °F,56 °F,86 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Cloudy,4,32.51
8/4/2021,7:51:00 AM,62 °F,57 °F,84 %,NNW,5 mph,0 mph,29.95 in,0.0 in,Cloudy,4,33.92
8/4/2021,8:51:00 AM,66 °F,58 °F,75 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Cloudy,4,33.62
8/4/2021,9:51:00 AM,69 °F,58 °F,68 %,N,5 mph,0 mph,29.97 in,0.0 in,Cloudy,4,36.31
8/4/2021,10:51:00 AM,71 °F,59 °F,66 %,VAR,5 mph,0 mph,29.98 in,0.0 in,Cloudy,4,34.39
8/4/2021,11:51:00 AM,73 °F,60 °F,64 %,N,3 mph,0 mph,29.98 in,0.0 in,Cloudy,4,36.95
8/4/2021,12:51:00 PM,74 °F,60 °F,62 %,N,6 mph,0 mph,29.96 in,0.0 in,Cloudy,4,39.19
8/4/2021,1:51:00 PM,77 °F,59 °F,54 %,VAR,5 mph,0 mph,29.97 in,0.0 in,Cloudy,4,39.92
8/4/2021,2:51:00 PM,76 °F,60 °F,58 %,ESE,7 mph,0 mph,29.97 in,0.0 in,Cloudy,4,42.11
8/4/2021,3:51:00 PM,75 °F,57 °F,53 %,SSE,9 mph,0 mph,29.96 in,0.0 in,Cloudy,4,43.96
8/4/2021,4:51:00 PM,75 °F,57 °F,53 %,SE,8 mph,0 mph,29.95 in,0.0 in,Cloudy,4,46.1
8/4/2021,5:51:00 PM,74 °F,58 °F,57 %,ESE,7 mph,0 mph,29.95 in,0.0 in,Cloudy,4,47.45
8/4/2021,6:51:00 PM,72 °F,58 °F,61 %,ESE,6 mph,0 mph,29.94 in,0.0 in,Cloudy,4,46.2
8/4/2021,7:51:00 PM,71 °F,59 °F,66 %,E,3 mph,0 mph,29.95 in,0.0 in,Cloudy,4,42.17
8/4/2021,8:51:00 PM,71 °F,60 °F,68 %,E,5 mph,0 mph,29.96 in,0.0 in,Cloudy,4,37.82
8/4/2021,9:51:00 PM,70 °F,61 °F,73 %,ESE,3 mph,0 mph,29.97 in,0.0 in,Cloudy,4,34.57
8/4/2021,10:51:00 PM,70 °F,62 °F,76 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Cloudy,4,37.32
8/4/2021,11:51:00 PM,69 °F,61 °F,75 %,ENE,3 mph,0 mph,29.95 in,0.0 in,Cloudy,4,33.67
8/5/2021,12:51:00 AM,68 °F,61 °F,78 %,ENE,5 mph,0 mph,29.94 in,0.0 in,Cloudy,5,31.17
8/5/2021,1:51:00 AM,67 °F,61 °F,81 %,NNE,7 mph,0 mph,29.94 in,0.0 in,Light Rain,5,30.05
8/5/2021,2:51:00 AM,66 °F,61 °F,84 %,N,6 mph,0 mph,29.91 in,0.0 in,Cloudy,5,29.37
8/5/2021,3:51:00 AM,66 °F,61 °F,84 %,NNE,6 mph,0 mph,29.91 in,0.0 in,Cloudy,5,29.09
8/5/2021,4:51:00 AM,66 °F,61 °F,84 %,NE,5 mph,0 mph,29.89 in,0.0 in,Cloudy,5,29.46
8/5/2021,5:51:00 AM,66 °F,61 °F,84 %,N,7 mph,0 mph,29.90 in,0.0 in,Cloudy,5,30.75
8/5/2021,6:51:00 AM,65 °F,61 °F,87 %,N,7 mph,0 mph,29.91 in,0.0 in,Light Drizzle,5,31.42
8/5/2021,7:51:00 AM,67 °F,61 °F,81 %,N,7 mph,0 mph,29.91 in,0.0 in,Cloudy,5,32.77
8/5/2021,8:51:00 AM,67 °F,61 °F,81 %,N,10 mph,0 mph,29.91 in,0.0 in,Cloudy,5,35.65
8/5/2021,9:51:00 AM,67 °F,62 °F,84 %,N,8 mph,0 mph,29.91 in,0.0 in,Light Drizzle,5,39.6
8/5/2021,10:51:00 AM,68 °F,63 °F,84 %,N,7 mph,0 mph,29.91 in,0.0 in,Cloudy,5,33.96
8/5/2021,11:51:00 AM,68 °F,62 °F,81 %,NNW,6 mph,0 mph,29.92 in,0.0 in,Cloudy,5,35.71
8/5/2021,12:51:00 PM,71 °F,63 °F,75 %,N,8 mph,0 mph,29.90 in,0.0 in,Cloudy,5,37.19
8/5/2021,1:51:00 PM,73 °F,63 °F,71 %,N,9 mph,0 mph,29.90 in,0.0 in,Cloudy,5,37.28
8/5/2021,2:51:00 PM,74 °F,63 °F,68 %,NNE,9 mph,0 mph,29.89 in,0.0 in,Cloudy,5,37.45
8/5/2021,3:51:00 PM,75 °F,63 °F,66 %,NNE,9 mph,0 mph,29.88 in,0.0 in,Cloudy,5,39.75
8/5/2021,4:51:00 PM,76 °F,63 °F,64 %,N,7 mph,0 mph,29.87 in,0.0 in,Cloudy,5,42.94
8/5/2021,5:51:00 PM,75 °F,63 °F,66 %,NNE,7 mph,0 mph,29.87 in,0.0 in,Cloudy,5,45.35
8/5/2021,6:51:00 PM,74 °F,63 °F,68 %,NE,3 mph,0 mph,29.88 in,0.0 in,Cloudy,5,44.81
8/5/2021,7:51:00 PM,74 °F,63 °F,68 %,SE,3 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy,5,43.04
8/5/2021,8:51:00 PM,70 °F,63 °F,78 %,SSW,5 mph,0 mph,29.90 in,0.0 in,Partly Cloudy,5,39.04
8/5/2021,9:51:00 PM,69 °F,64 °F,84 %,SW,5 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy,5,38.97
8/5/2021,10:51:00 PM,68 °F,63 °F,84 %,WSW,6 mph,0 mph,29.92 in,0.0 in,Partly Cloudy,5,36.8
8/5/2021,11:51:00 PM,68 °F,63 °F,84 %,SSW,5 mph,0 mph,29.92 in,0.0 in,Fair,5,33.7
8/6/2021,12:51:00 AM,66 °F,63 °F,90 %,SSE,5 mph,0 mph,29.93 in,0.0 in,Fair,6,33.03
8/6/2021,1:51:00 AM,66 °F,63 °F,90 %,S,6 mph,0 mph,29.93 in,0.0 in,Partly Cloudy,6,31.06
8/6/2021,2:51:00 AM,66 °F,63 °F,90 %,S,5 mph,0 mph,29.93 in,0.0 in,Partly Cloudy,6,30.05
8/6/2021,3:51:00 AM,65 °F,62 °F,90 %,SSE,3 mph,0 mph,29.94 in,0.0 in,Fair,6,30.25
8/6/2021,4:51:00 AM,65 °F,62 °F,90 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Mist,6,30.15
8/6/2021,5:51:00 AM,65 °F,61 °F,87 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Fog,6,30.56
8/6/2021,6:51:00 AM,67 °F,63 °F,87 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog,6,32.56
8/6/2021,7:51:00 AM,69 °F,64 °F,84 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Haze,6,34.55
8/6/2021,8:51:00 AM,71 °F,64 °F,78 %,S,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy,6,35.43
8/6/2021,9:51:00 AM,73 °F,65 °F,76 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Fair,6,37.2
8/6/2021,10:51:00 AM,79 °F,66 °F,64 %,VAR,5 mph,0 mph,29.97 in,0.0 in,Fair,6,38.01
8/6/2021,11:51:00 AM,84 °F,65 °F,53 %,VAR,3 mph,0 mph,29.96 in,0.0 in,Fair,6,39.77
8/6/2021,12:51:00 PM,86 °F,62 °F,44 %,S,3 mph,0 mph,29.95 in,0.0 in,Partly Cloudy,6,36.37
8/6/2021,1:51:00 PM,88 °F,62 °F,42 %,S,9 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,6,40.39
8/6/2021,2:51:00 PM,89 °F,59 °F,36 %,SW,12 mph,0 mph,29.92 in,0.0 in,Partly Cloudy,6,47.64
8/6/2021,3:51:00 PM,88 °F,57 °F,35 %,VAR,3 mph,0 mph,29.91 in,0.0 in,Fair,6,53.11
8/6/2021,4:51:00 PM,89 °F,57 °F,34 %,SSW,10 mph,0 mph,29.90 in,0.0 in,Fair,6,65.21
8/6/2021,5:51:00 PM,87 °F,56 °F,35 %,SSW,9 mph,0 mph,29.90 in,0.0 in,Fair,6,77.26
8/6/2021,6:51:00 PM,85 °F,59 °F,41 %,S,7 mph,0 mph,29.89 in,0.0 in,Fair,6,53.47
8/6/2021,7:51:00 PM,81 °F,61 °F,50 %,S,10 mph,0 mph,29.89 in,0.0 in,Fair,6,48.35
8/6/2021,8:51:00 PM,78 °F,63 °F,60 %,S,8 mph,0 mph,29.90 in,0.0 in,Fair,6,43.3
8/6/2021,9:51:00 PM,77 °F,64 °F,64 %,S,8 mph,0 mph,29.91 in,0.0 in,Fair,6,41.72
8/6/2021,10:51:00 PM,75 °F,65 °F,71 %,S,6 mph,0 mph,29.91 in,0.0 in,Fair,6,40.35
8/6/2021,11:51:00 PM,73 °F,64 °F,73 %,S,7 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,6,40
8/7/2021,12:51:00 AM,66 °F,63 °F,90 %,SSE,5 mph,0 mph,29.93 in,0.0 in,Fair,7,36.12
8/7/2021,1:51:00 AM,66 °F,63 °F,90 %,S,6 mph,0 mph,29.93 in,0.0 in,Partly Cloudy,7,33.11
8/7/2021,2:51:00 AM,66 °F,63 °F,90 %,S,5 mph,0 mph,29.93 in,0.0 in,Partly Cloudy,7,31.91
8/7/2021,3:51:00 AM,65 °F,62 °F,90 %,SSE,3 mph,0 mph,29.94 in,0.0 in,Fair,7,31.05
8/7/2021,4:51:00 AM,65 °F,62 °F,90 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Mist,7,30.32
8/7/2021,5:51:00 AM,65 °F,61 °F,87 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Fog,7,30.71
8/7/2021,6:51:00 AM,67 °F,63 °F,87 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog,7,30.46
8/7/2021,7:51:00 AM,69 °F,64 °F,84 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Haze,7,33.03
8/7/2021,8:51:00 AM,71 °F,64 °F,78 %,S,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy,7,35.01
8/7/2021,9:51:00 AM,73 °F,65 °F,76 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Fair,7,35.85
